file_id;nome_arquivo;tema;artefato;oficialidade;identificacao;vigencia;leitura;destino;resumo
1LBLNUJqFF3kAHzWLUKKjF5aeyHKX5GxP;PDE2013_SUBST2_Quadro_12_perimetro_cultural_paulista_luz.pdf;CORRELATO;LEI;OFICIAL;Quadro 12 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 12 territorio cultural Paulista Luz
1xKA5rRVMtaAPcczrhU2nDGU4QPTkCGtc;PDE2013_SUBST2_Quadro_13_perimetro_tecnológico_jaguaré.pdf;CORRELATO;LEI;OFICIAL;Quadro 13 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 13 parque tecnologico Jaguare
1Oqg0xIPQzwJKnpYvXPMbx6SIGFh7imQg;PDE2013_SUBST2_Quadro_14_cadastro.pdf;TDC;LEI;OFICIAL;Quadro 14 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 14 cadastro valor de terreno para outorga onerosa
1l_K7QSCfRXBOoSfzQ5YKYYJ3zJYv22oJ;PDE2013_SUBST2_Quadro_1_CA_Definicoes.pdf;CORRELATO;LEI;OFICIAL;Quadro 1 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 1 definicoes inclui potencial construtivo
1x0k9Pu-yoKCVpy3Luw7ymcGs8rKlP-P4;PDE2013_SUBST2_Quadro_2_CA_Eixos.pdf;CORRELATO;LEI;OFICIAL;Quadro 2 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 2 aproveitamento construtivo nos eixos
1D0bge5O8yc60b8pHV4foQSrXF1kuw-Ax;PDE2013_SUBST2_Quadro_2A_CA_Macroareas.pdf;CORRELATO;LEI;OFICIAL;Quadro 2A Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 2A aproveitamento construtivo por macroarea
1MWeMRIjLE-BmkCNhZwM56nN1wX3Hcw08;PDE2013_SUBST2_Quadro_3_CA_ZEIS.pdf;CORRELATO;LEI;OFICIAL;Quadro 3 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 3 coeficientes de aproveitamento em ZEIS
1NRaluhpGBbOEVg9gF5EZZtRg6MFPtBJ3;PDE2013_SUBST2_Quadro_4_percentuais_ZEIS.pdf;CORRELATO;LEI;OFICIAL;Quadro 4 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 4 percentuais area construida ZEIS
1jer7zuG7cISzczR_zrFMXojmZ6EsfBsE;PDE2013_SUBST2_Quadro_5_ Fator_interesse_social_Fs.pdf;TDC;LEI;OFICIAL;Quadro 5 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 5 fator interesse social Fs para outorga onerosa
1DET4erUd7b1uBmJi-sMqmK7QcznIBbag;PDE2013_SUBST2_Quadro_6_Fator_planejamento_Fp.pdf;TDC;LEI;OFICIAL;Quadro 6 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 6 fator planejamento Fp para outorga onerosa
1f0CwPmCAzFCbsS8yMGKk1oX6a7dWvlUo;PDE2013_SUBST2_Quadro_7_Parques_municipais_existentes_propostos.pdf;CORRELATO;LEI;OFICIAL;Quadro 7 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 7 parques municipais existentes e propostos
1SwxNlAD65zNBDjal_IDlO5r1jfii3lUi;PDE2013_SUBST2_Quadro_8_Residuos_solidos.pdf;CORRELATO;LEI;OFICIAL;Quadro 8 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 8 gestao residuos solidos
1oeSGOangR7Lg9TYEMrjFXSk18aTino8i;PDE2013_SUBST2_Quadro_9_viario-estrutural.pdf;CORRELATO;LEI;OFICIAL;Quadro 9 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 9 classificacao vias rede viaria estrutural
1cjBeEUDYRMEWTS6yKmPo4O0AVi0wJnfB;Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf;CORRELATO;TESE;OFICIAL;-;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Pagina servico SMUL reconhecimento complexo de saude menciona TDC e IPTU
1O-3dTSke1P_LpD8kzbid_L6u1H2qTeFt;PGV suspensa, ITBI paralisado_ O limbo tributário de piracicaba - Migalhas.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF STP 1.132;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo Migalhas PGV ITBI IPTU Piracicaba limbo tributario
1u2aLvVGM-xzoLhSs8RA_bY2ss8N6bbE1;PLANTAS.pdf;CORRELATO;LEI;OFICIAL;-;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Plantas SP imagem sem texto extraivel util
1_D6ONkTvbPshCxdcSezp8PhKxNNX92VU;Portal de Serviços e-SAJ.pdf;CORRELATO;JURISPRUDENCIA;OFICIAL;TJSP 2125326-62.2025;DATADO(2025);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Andamento e-SAJ TJSP embargos declaracao ADI controle constitucionalidade
1QQoWH8O3AAwMS8p7GxGFKMYySK-i-qrd;Portal de Serviços e-SAJ2.pdf;CORRELATO;JURISPRUDENCIA;OFICIAL;TJSP 2125326-62.2025;DATADO(2025);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Andamento e-SAJ TJSP embargos declaracao ADI duplicata da peca anterior
14z4do86ipEULjsYUMUp3qpmufgJQE2wy;Portal de Serviços e-SAJ3.pdf;CORRELATO;JURISPRUDENCIA;OFICIAL;TJSP 2007332-76.2026 ADI;DATADO(2026);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Consulta processual e-SAJ TJSP ADI ordem urbanistica parcelamento do solo
14jkVUB4_uiXF9VJ0OO2A8V4RHJR8czo3;Portal de Serviços e-SAJ5.pdf;CORRELATO;JURISPRUDENCIA;OFICIAL;TJSP 2126484-89.2024;DATADO(2025);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Consulta e-SAJ TJSP embargos declaracao ordem urbanistica rejeitados
1C8sciB0TaLmgpbyEjR_UEYGoo5576U0-;Portal de Serviços e-SAJ6.pdf;CORRELATO;JURISPRUDENCIA;OFICIAL;TJSP 2236713-58.2020 ADI;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Consulta e-SAJ TJSP ADI atos administrativos procedente arquivada
1HXYX0i3UXRFVYK1AuBNAaWO-bUPW9zs0;Portaria CAT 15 de 2003.pdf;CORRELATO;LEI;OFICIAL;Portaria CAT-15/2003;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Portaria estadual SP obrigacoes acessorias ITCMD imunidade isencao
15gsiCqILtwH8-nG3IuA-eqXpg2vXJn8W;PORTARIA SECRETARIA MUNICIPAL DE COORDENAÇÃO DAS SUBPREFEITURAS - SMSP Nº 20 DE 3 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Portaria SMSP 20/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Portaria fiscalizacao ruido PSIU Lei 16.402 incomodidade
1voo0ZYEdgNLR55vBaQa5IVWyfX6XYWcY;PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 1 DE 8 DE JANEIRO DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Portaria SEL 1/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Portaria padroniza minutas escritura doacao de area licenciamento
1izK9BSgEyfrqwk6lWBlAPhwRYanyuX3_;PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 15 DE 2 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Portaria SEL 15/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Portaria procedimentos analise licenciamento obras Lei 16.402
1BSCKQCp-VQGvn9Po5i49aSoxsXnwIpsU;PORTARIA SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL Nº 172 DE 10 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Portaria SMUL 172/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Portaria planilha calculo outorga onerosa e transferencia potencial construtivo
1iRmrbQEBJktAZ8fvnq0dmqNZk4XChF2L;PORTARIA SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL Nº 8 DE 30 DE JANEIRO DE 2025 « Catálogo de Legislação Municipal.pdf;TDC;LEI;OFICIAL;Portaria SMUL 8/2025;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Atualiza Quadro 14 valor terreno outorga onerosa Lei 16.050
1lxvi9Ss2vVfat1UJ6qn4ZBduVq5Nz76O;Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf;CORRELATO;META;OFICIAL;PIU particular SMUL;DATADO(2025);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Pagina servico prefeitura PIU apresentado por particular requisitos
1IG6c6A7J6-IHTlMi9cyw1odTQiW5-EmL;PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf;CORRELATO;LEI;OFICIAL;Pronunciamento CTLU 001/2024;DATADO(2024);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Pronunciamento CTLU enquadramento atividade CNAE Lei 16.402
12CJLuuFp13-Xvi3tdL_6--zRHlOGNNC9;Propriedade e desigualdade_ IPTU e acesso à habitação em São Paulo (1995-2020).pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Tese USP Minarelli 2025;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Tese doutorado USP politica fiscal IPTU desigualdade habitacao SP
1dKEYckBqmnsZlulx8RfyV4Laym_PUB1M;puliccompletaport_alt.pdf;CORRELATO;TESE;CRIADO-POR-TERCEIROS;Estatuto da Cidade Comentado Lei 10.257/2001;DATADO(2010);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Livro Estatuto da Cidade comentado Ministerio das Cidades
1s-E2MuTualbhmP1ZvFqmsDySO6RNDZ0J;Quadro 1 – Conceitos e definições.pdf;CORRELATO;LEI;OFICIAL;Quadro 1 Lei 16.402;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro conceitos e definicoes anexo Lei 16.402 zoneamento
1VbpjUD882vUEJAFevaW6-YiXQKSTPaNg;Quadro 3B - Composição da pontuação da Quota Ambiental.pdf;CORRELATO;LEI;OFICIAL;Quadro 3B Lei 16.402;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro composicao pontuacao quota ambiental anexo Lei 16.402
1S-3rIMC1JdeCqUMEciVs77G5mkV0ANcS;Quadro 6 – Obras de drenagem urbana previstas.pdf;CORRELATO;LEI;OFICIAL;Quadro 6 drenagem urbana;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro obras drenagem urbana previstas reservatorios anexo lei
1Rhs1yxu0IFcCCl28giq84TXBU3_W_rFL;QUADROS.pdf;CORRELATO;LEI;OFICIAL;Quadros 1A 1B AIU Setor Central;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadros eixos estrategicos programa de intervencoes AIU Setor Central
1NuYXYCCZQP57ZQelQKRRiKZE7Ia5zIdU;Re0716RegulamentacaoProcedimentosRegistroBensImateriaisPDF_1457716829.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP regulamenta registro bens imateriais patrimonio
1Y28tvDDfTSZGorc3aZgXgNRuKTP96bQk;re1219aptconjuntovilasoperariasmigliaripdfve_1568922885.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 12/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP abre tombamento vilas operarias Migliari Tatuape
1agsxu9hKigQ09VVkXmwJrajsDnc7_hFZ;Re2314RegistrocomoBemImaterialdoConjuntodeTeatrosPDF_1413396489.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 23/2014;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP registro bem imaterial conjunto de teatros
1rZmmpcz5cwX8PSDsGMreVqb6Os25_kJ-;re2316aptimoveisindicadospelapopulacaozepecrepdf_1561649853.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 23/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP abre tombamento imoveis ZEPEC indicados pela populacao
1icLSP8440SItGF-ylxSZiOCvt5rnIkrL;Reforma tributária e novas regras para ITBI e IPTU.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Artigo JOTA LC 214/25 PLP 108/24;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo JOTA reforma tributaria novas regras ITBI e IPTU
1Q4x-rbKlMoGIq6zHWjSt2qCm0BtsK3uM;REPOSITORIO PUCSP_ Imposto sobre a propriedade predial e territorial urbana_ um estudo sobre o critério material da regra matriz de incidência tributária.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Dissertacao PUCSP Almeida;NAO-SEI;OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao PUCSP criterio material regra matriz incidencia IPTU
1h3cpjMtrGbwZH-DU-iCguQaOLzr0wSMY;REPOSITORIO PUCSP_ IPTU e progressividade fiscal.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Dissertacao PUCSP Campello;NAO-SEI;OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao PUCSP IPTU e progressividade fiscal capacidade contributiva
1An5-QsVrBy0-tmMSSo4fZAu6Yf-WnCIY;REPOSITORIO PUCSP_ Materialidade e Base de Cálculo do IPTU.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Dissertacao PUCSP Lourenco;NAO-SEI;OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao PUCSP materialidade e base de calculo do IPTU
1aswiJ3kY25YbgTkuG34zJbgpFSQoGw0D;Repositório Institucional UFC_ Avaliação imobiliária para fins tributários_ um estudo do método evolutivo aplicado no cálculo do IPTU de Fortaleza-CE.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;Dissertacao UFC Bustamante 2020;DATADO(2020);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao UFC avaliacao imobiliaria metodo evolutivo IPTU Fortaleza
1dSLQ4ImiBjl9nAiVsEjUkBR0ROGUcPTE;REPOSI~1.PDF;IPTU;TESE;CRIADO-POR-TERCEIROS;Dissertacao UFS Santos 2016;DATADO(2016);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Dissertacao UFS dever fundamental pagar tributos planta generica IPTU
1AG-qnw8mPssdrzthvG5_E57P-eJMwWiZ;Requerimento DEUSO(1).pdf;TDC;LEI;OFICIAL;Anexo I Portaria 012/2023/SMUL;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Formulario requerimento DEUSO declaracao potencial construtivo transferencia
1AloFLVbl7NlvlKAw5pwBmPAFku6jnobO;Resolucao 01_22 CONPRESP.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 01/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP arquivamento tombamento Complexo Oswaldo Teixeira Caninde
1yjYHBnrliWwbbQ8NTMIQe4p2JkO6TuKJ;Resolucao 04 CONSPRESP 2023 - MAPA.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 04/2023 MAPA;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa anexo resolucao apenas imagem sem texto extraivel
1FWmrt0H7HOZPrrYZ3fPCZ7Pft8Cdekjb;Resolucao 04 CONSPRESP 2023.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 04/2023;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP abre tombamento Crematorio Municipal Vila Alpina
12rDZFoqvc8DHrE4H5yApLPxQI8LIizW2;Resolucao 07-23_Mancha dos Bombeiros.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2023;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP abre tombamento Mancha dos Bombeiros Vila Mariana
14RB0BOq79D82-WF9sr8rAT0bHBIAZnqo;Resolucao 07-23_Mancha dos Bombeiros_MAPA.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2023 MAPA;DATADO(2023);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Mapa perimetros tombamento Mancha dos Bombeiros texto OCR parcial
1wtiIZEefkc9INY4xYx287Fe6yvqjCiyD;Resolucao 07-23_Quadro I.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2023 Quadro I;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro I lotes perimetro 1 tombamento Mancha dos Bombeiros
1TbKRJBdxv2HvzdcsMmOfOOzCNWlRtpkE;Resolucao 07-23_Quadro II.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2023 Quadro II;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro II lotes perimetro 2 tombamento Mancha dos Bombeiros
1SIdZHRjL0SKcGW139JTyJOCqfFePP20E;Resolucao 07-23_Quadro III.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 07/2023 Quadro III;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Quadro III lotes perimetro 3 tombamento Mancha dos Bombeiros
141hPZ3KEKhmyrq1Yo7cTu9FYIKbcPgyk;RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 13 DE 13 DE NOVEMBRO DE 2023.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 13/2023;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP enquadramento ZEPEC-APC Bar O do Borogodo
1o3hXQaBC8hZ345tHR_f3cInCB-__J81g;RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 22 DE 13 DE DEZEMBRO DE 2002 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 22/2002;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CONPRESP tombamento ambiente urbano bairro Bela Vista
1iLgAyoAkqz27OpBoS_WeWNOd3IHP0Izt;RESOLUÇÃO SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO - SMDU_CTLU Nº 12 DE 17 DE DEZEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CTLU Res 12/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CTLU gabarito maximo altura zonas corredores ZCOR Lei 16.402
1VgnEQYGGE38WrfFD8RugGFtiAq1c6Z4q;RESOLUÇÃO SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL_CEUSO Nº 139 DE 27 DE ABRIL DE 2020 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CEUSO Res 139/2020;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CEUSO jiraus area computavel tributacao Lei 16.642
1kv8n-gh5bCv-GmsEl_zDVQxaxXCVyGzL;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CAEHIS Nº 2 DE 2 DE SETEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CAEHIS Res 02/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CAEHIS limite area nao computavel art 62 Lei 16.402
1eQSukZchES9PzOG7nmQVjc3-fJoMlUJQ;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CAEHIS Nº 3 DE 7 DE OUTUBRO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CAEHIS Res 03/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CAEHIS beneficios art 60 II Lei 16.402 HIS
1ybtcOHluFmb20wrFsEU_wHkCnE3L4H5t;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CEUSO Nº 138 DE 14 DE JUNHO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CEUSO Res 138/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CEUSO areas nao computaveis indices ocupacao aproveitamento
1KJ1Atleeb7VsooECZbbB-tkERscukH0B;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CEUSO Nº 141 DE 8 DE FEVEREIRO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CEUSO Res 141/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CEUSO procedimentos alvara aprovacao areas tecnicas
1Mr4uuuaWz7gzGxux5zSFJ7TZDQzx_h3w;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CEUSO Nº 146 DE 27 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CEUSO Res 146/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CEUSO perimetro Arizona recalques problemas geotecnicos
1MJgWT2CBbcPYADQYeXyJEpIMGSwHj7yb;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CEUSO Nº 150 DE 22 DE AGOSTO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CEUSO Res 150/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CEUSO numero pavimentos restricoes convencionais loteamento
1LBUlijnE3pW3hD40nC1mv-PEI-W8eT0o;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CTLU Nº 1 DE 27 DE FEVEREIRO DE 2023 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CTLU Res 01/2023;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CTLU parametros ZOE art 15 Lei 16.402
1sdYYOJdQ2gUrcfPLdZPYjfo2bYNjRyw8;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CTLU Nº 12 DE 10 DE DEZEMBRO DE 2018 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CTLU Res 12/2018;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CTLU restricao gabarito declive aclive parcial art 60 Lei 16.402
1B_Ta_35nm6dIBfjhd4ecIJOGltPANgC_;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CTLU Nº 12 DE 11 DE NOVEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CTLU Res 12/2021;REVOGADO;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CTLU empreendimentos baixo risco art 127 133 Lei 16.402 revogada
1xEvKnS65joB795TpMK64sRDvz9aocb2c;RESOLUÇÃO SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL_CTLU Nº 4 DE 4 DE ABRIL DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;CTLU Res 04/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Resolucao CTLU identificacao ZPDS zoneamento detalhes da norma
1Q0ayDWtqS8PDaOpAzI1BmcA8a0vo-Ocu;RESP-1949182-2025-03-19.pdf;IPTU;JURISPRUDENCIA;OFICIAL;STJ REsp 1.949.182 Tema 1158;DATADO(2025);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Acordao STJ repetitivo Tema 1158 IPTU credor fiduciario ilegitimidade
1700LFO3nSSADQxLorQrL7utMTBaroPdp;STF vai reiniciar caso de IPTU sobre imóveis de serviço essencial.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;ConJur STF RE 1.317.330 Tema 1398;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia ConJur STF IPTU imoveis estatais servico essencial imunidade
1ED-kDue-Cc3fECCZAPWakoFqqWacC-mn;STJ - Precedentes Qualificados.pdf;IPTU;JURISPRUDENCIA;OFICIAL;STJ Tema Repetitivo 1113;DATADO(2022);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Precedente qualificado STJ Tema 1113 base de calculo ITBI nao vinculada IPTU
10ey-SpZM4usfc_eZHd4qxKt-MqRuGdIr;stj-revista-sumulas-2010_11_capSumula160.pdf;IPTU;JURISPRUDENCIA;OFICIAL;STJ Sumula 160;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Sumula 160 STJ vedacao atualizar IPTU por decreto acima indice oficial
